Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
,,1.0,1.0,2.0,5.0,5.0,0.0,4.0,4393.0,2.0,29.0,0.0,0.0,0.0,157.0,23.0,2003.0,34.0,1.0,5.0,4.0,14.0,48069.0
,,1.0,2.0,2.0,2.0,7.0,0.0,3.0,3981.0,2.0,32.0,0.0,0.0,1.0,88.0,33.0,2000.0,27.0,0.0,1.0,2.0,12.0,35100.0
,,1.0,1.0,2.0,5.0,0.0,1.0,3.0,4818.0,1.0,19.0,0.0,0.0,1.0,79.0,21.0,,31.0,0.0,4.0,3.0,17.0,37100.0
,,2.0,2.0,4.0,2.0,2.0,0.0,4.0,4245.0,2.0,32.0,0.0,0.0,1.0,242.0,48.0,,11.0,1.0,4.0,3.0,12.0,13080.0
,,1.0,1.0,4.0,5.0,1.0,1.0,2.0,3612.0,1.0,15.0,0.0,0.0,0.0,75.0,49.0,,24.0,0.0,1.0,2.0,14.0,32077.0
,,1.0,2.0,4.0,4.0,7.0,0.0,4.0,5034.0,1.0,26.0,0.0,0.0,1.0,271.0,20.0,2016.0,6.0,0.0,3.0,6.0,26.0,7087.0
,,1.0,1.0,2.0,5.0,1.0,0.0,2.0,6532.0,1.0,22.0,0.0,0.0,1.0,128.0,26.0,,9.0,0.0,3.0,3.0,24.0,12120.0
,,1.0,1.0,4.0,5.0,2.0,0.0,4.0,5160.0,1.0,32.0,0.0,0.0,1.0,117.0,31.0,,10.0,0.0,3.0,1.0,14.0,11120.0
,,1.0,3.0,4.0,6.0,2.0,2.0,2.0,5095.0,1.0,19.0,0.0,0.0,0.0,221.0,28.0,,11.0,0.0,2.0,6.0,15.0,14097.0
,,1.0,3.0,4.0,1.0,5.0,0.0,3.0,5494.0,1.0,35.0,0.0,0.0,1.0,75.0,49.0,2011.0,18.0,1.0,2.0,2.0,21.0,23099.0
,,1.0,2.0,4.0,3.0,7.0,0.0,4.0,6633.0,1.0,60.0,0.0,0.0,1.0,242.0,28.0,2016.0,13.0,0.0,1.0,1.0,19.0,17081.0
,,1.0,1.0,4.0,6.0,8.0,0.0,4.0,3760.0,1.0,57.0,0.0,0.0,1.0,255.0,28.0,,22.0,1.0,4.0,2.0,6.0,26067.0
,,1.0,1.0,3.0,5.0,0.0,1.0,2.0,3830.0,2.0,41.0,0.0,0.0,0.0,222.0,18.0,,25.0,0.0,5.0,2.0,10.0,32131.0
,,1.0,1.0,4.0,6.0,7.0,0.0,4.0,4818.0,1.0,31.0,0.0,0.0,1.0,232.0,34.0,2014.0,11.0,0.0,1.0,6.0,23.0,13102.0
,,2.0,3.0,2.0,6.0,1.0,0.0,3.0,3363.0,2.0,48.0,0.0,0.0,1.0,84.0,33.0,,17.0,0.0,4.0,5.0,9.0,21119.0
,,1.0,1.0,2.0,6.0,4.0,0.0,5.0,5069.0,2.0,48.0,0.0,0.0,1.0,186.0,33.0,1998.0,27.0,1.0,5.0,6.0,29.0,38113.0
,,1.0,2.0,3.0,2.0,8.0,4.0,3.0,4159.0,2.0,28.0,0.0,0.0,0.0,159.0,34.0,2000.0,25.0,0.0,3.0,4.0,32.0,29089.0
,,2.0,1.0,4.0,6.0,3.0,3.0,5.0,4605.0,2.0,35.0,0.0,0.0,1.0,67.0,28.0,,22.0,1.0,2.0,4.0,6.0,29087.0
,,1.0,3.0,2.0,6.0,8.0,0.0,3.0,4298.0,2.0,36.0,0.0,0.0,1.0,172.0,24.0,2017.0,9.0,0.0,5.0,2.0,13.0,12099.0
,,1.0,2.0,4.0,4.0,1.0,0.0,4.0,4533.0,1.0,29.0,0.0,0.0,0.0,127.0,21.0,,25.0,0.0,2.0,6.0,11.0,31123.0
,,1.0,2.0,4.0,4.0,5.0,2.0,2.0,6731.0,2.0,70.0,0.0,0.0,1.0,142.0,25.0,,5.0,0.0,5.0,1.0,11.0,7102.0
,,1.0,1.0,2.0,6.0,6.0,0.0,3.0,3072.0,1.0,27.0,0.0,0.0,1.0,95.0,37.0,,26.0,0.0,5.0,4.0,28.0,32071.0
,,1.0,3.0,4.0,6.0,0.0,0.0,4.0,4375.0,2.0,37.0,0.0,0.0,0.0,155.0,18.0,,9.0,0.0,1.0,5.0,8.0,13137.0
,,1.0,1.0,2.0,6.0,4.0,0.0,5.0,4175.0,2.0,47.0,0.0,0.0,0.0,95.0,24.0,1997.0,24.0,1.0,2.0,6.0,23.0,31062.0
,,1.0,2.0,2.0,2.0,8.0,0.0,2.0,4284.0,1.0,26.0,0.0,0.0,1.0,254.0,33.0,2019.0,5.0,0.0,4.0,2.0,22.0,6117.0
,,1.0,1.0,4.0,5.0,2.0,0.0,2.0,4369.0,1.0,15.0,0.0,0.0,1.0,109.0,32.0,,22.0,0.0,2.0,6.0,14.0,29065.0
,,1.0,1.0,2.0,6.0,4.0,2.0,6.0,6140.0,1.0,27.0,0.0,0.0,1.0,205.0,33.0,2014.0,13.0,0.0,3.0,2.0,23.0,16127.0
,,1.0,1.0,2.0,6.0,5.0,0.0,4.0,3707.0,1.0,42.0,0.0,0.0,0.0,249.0,30.0,2009.0,19.0,1.0,2.0,6.0,29.0,27134.0
,,1.0,3.0,3.0,1.0,6.0,0.0,2.0,5860.0,1.0,35.0,0.0,0.0,1.0,153.0,48.0,1998.0,24.0,0.0,1.0,2.0,3.0,31080.0
,,1.0,3.0,4.0,6.0,0.0,0.0,4.0,5301.0,1.0,65.0,0.0,0.0,1.0,258.0,23.0,,10.0,0.0,5.0,5.0,15.0,13101.0
,,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4775.0,1.0,51.0,0.0,0.0,0.0,136.0,20.0,,20.0,0.0,4.0,5.0,11.0,23126.0
,,1.0,3.0,4.0,6.0,5.0,0.0,3.0,4974.0,2.0,54.0,0.0,0.0,0.0,55.0,28.0,2012.0,16.0,0.0,3.0,6.0,8.0,19145.0
,,1.0,3.0,3.0,1.0,1.0,0.0,4.0,5264.0,2.0,32.0,0.0,0.0,0.0,110.0,29.0,,25.0,0.0,1.0,3.0,21.0,32087.0
,,1.0,1.0,2.0,5.0,1.0,0.0,2.0,6667.0,2.0,53.0,0.0,0.0,0.0,102.0,19.0,,21.0,0.0,4.0,3.0,24.0,25094.0
,,1.0,2.0,4.0,4.0,2.0,3.0,4.0,3623.0,2.0,22.0,0.0,0.0,0.0,233.0,24.0,,9.0,0.0,5.0,4.0,11.0,11130.0
,,2.0,2.0,4.0,3.0,7.0,1.0,2.0,5412.0,1.0,56.0,0.0,0.0,1.0,256.0,41.0,,6.0,0.0,5.0,3.0,19.0,8060.0
,,1.0,1.0,2.0,6.0,3.0,0.0,2.0,6208.0,2.0,64.0,0.0,0.0,0.0,58.0,22.0,2000.0,24.0,0.0,3.0,2.0,23.0,30120.0
,,1.0,2.0,3.0,4.0,8.0,4.0,2.0,4123.0,2.0,47.0,0.0,0.0,0.0,224.0,24.0,,16.0,1.0,2.0,3.0,20.0,22061.0
,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5291.0,2.0,62.0,0.0,0.0,1.0,234.0,27.0,,13.0,1.0,2.0,4.0,12.0,17121.0
,,1.0,1.0,2.0,6.0,4.0,1.0,2.0,4619.0,1.0,27.0,1.0,0.0,1.0,213.0,26.0,2004.0,22.0,0.0,3.0,2.0,6.0,27120.0
,,1.0,1.0,2.0,6.0,4.0,1.0,3.0,4123.0,1.0,29.0,0.0,0.0,0.0,144.0,33.0,2018.0,6.0,0.0,5.0,1.0,6.0,8139.0
,,1.0,1.0,4.0,6.0,6.0,0.0,4.0,4308.0,1.0,55.0,0.0,0.0,1.0,61.0,38.0,2018.0,6.0,0.0,3.0,5.0,6.0,7063.0
,,1.0,1.0,2.0,5.0,6.0,0.0,4.0,5448.0,2.0,21.0,0.0,0.0,1.0,173.0,38.0,2017.0,10.0,1.0,2.0,6.0,24.0,14142.0
,,1.0,2.0,4.0,4.0,6.0,0.0,4.0,4789.0,1.0,44.0,0.0,0.0,0.0,229.0,25.0,2007.0,17.0,0.0,1.0,3.0,26.0,23110.0
,,1.0,2.0,2.0,3.0,1.0,2.0,2.0,5275.0,2.0,28.0,0.0,0.0,0.0,241.0,18.0,,11.0,0.0,2.0,3.0,27.0,14100.0
,,1.0,1.0,3.0,5.0,4.0,0.0,2.0,6916.0,2.0,28.0,0.0,0.0,1.0,221.0,21.0,2008.0,18.0,0.0,1.0,5.0,10.0,24092.0
,,1.0,2.0,4.0,2.0,0.0,1.0,2.0,5872.0,2.0,59.0,0.0,0.0,1.0,90.0,30.0,,23.0,0.0,5.0,3.0,12.0,29115.0
,,1.0,3.0,4.0,6.0,4.0,0.0,4.0,4409.0,1.0,23.0,0.0,0.0,1.0,228.0,32.0,2009.0,17.0,1.0,5.0,3.0,9.0,23071.0
,,1.0,2.0,4.0,4.0,3.0,0.0,4.0,4388.0,1.0,17.0,1.0,0.0,1.0,126.0,38.0,2011.0,17.0,0.0,3.0,2.0,26.0,21128.0
,,1.0,3.0,3.0,1.0,4.0,3.0,2.0,5246.0,1.0,38.0,0.0,0.0,1.0,153.0,37.0,,18.0,0.0,3.0,2.0,21.0,21123.0
,,1.0,2.0,3.0,2.0,8.0,0.0,3.0,5846.0,1.0,23.0,0.0,1.0,1.0,232.0,27.0,,0.0,0.0,6.0,0.0,32.0,3106.0
,,1.0,1.0,4.0,5.0,4.0,2.0,4.0,8592.0,1.0,22.0,0.0,1.0,1.0,111.0,36.0,,5.0,1.0,5.0,3.0,14.0,6068.0
,,1.0,2.0,4.0,4.0,3.0,0.0,2.0,4939.0,1.0,26.0,0.0,0.0,1.0,254.0,44.0,2001.0,31.0,0.0,1.0,5.0,26.0,42107.0
,,1.0,1.0,4.0,5.0,6.0,0.0,4.0,5438.0,2.0,19.0,0.0,0.0,1.0,136.0,31.0,2001.0,23.0,1.0,1.0,4.0,25.0,32117.0
,,1.0,3.0,3.0,6.0,0.0,0.0,2.0,4966.0,1.0,59.0,1.0,1.0,1.0,99.0,26.0,,30.0,0.0,2.0,3.0,2.0,39123.0
,,1.0,1.0,4.0,6.0,4.0,0.0,3.0,4803.0,2.0,23.0,1.0,0.0,1.0,242.0,36.0,2013.0,9.0,1.0,2.0,5.0,6.0,13058.0
,,1.0,2.0,3.0,3.0,8.0,0.0,3.0,4411.0,1.0,35.0,0.0,0.0,0.0,215.0,21.0,2002.0,24.0,0.0,5.0,6.0,27.0,31061.0
,,1.0,1.0,2.0,6.0,6.0,4.0,3.0,4599.0,2.0,38.0,1.0,1.0,1.0,175.0,40.0,2003.0,26.0,0.0,1.0,6.0,23.0,32065.0
,,1.0,1.0,2.0,6.0,8.0,0.0,3.0,4391.0,2.0,58.0,0.0,0.0,0.0,270.0,19.0,2001.0,31.0,1.0,3.0,2.0,23.0,37151.0
,,1.0,1.0,2.0,6.0,4.0,0.0,4.0,3528.0,1.0,53.0,0.0,0.0,1.0,207.0,36.0,1998.0,34.0,0.0,5.0,6.0,23.0,46092.0
,,1.0,1.0,2.0,6.0,7.0,4.0,4.0,3159.0,1.0,58.0,0.0,0.0,0.0,144.0,38.0,,24.0,1.0,4.0,4.0,29.0,29123.0
,,1.0,2.0,3.0,4.0,3.0,2.0,3.0,5027.0,1.0,52.0,0.0,0.0,0.0,232.0,28.0,,16.0,1.0,5.0,5.0,26.0,21107.0
,,1.0,2.0,4.0,4.0,7.0,0.0,6.0,6799.0,2.0,64.0,0.0,0.0,1.0,257.0,38.0,,21.0,1.0,5.0,5.0,26.0,28126.0
,,1.0,2.0,4.0,3.0,4.0,4.0,3.0,4606.0,1.0,28.0,0.0,0.0,1.0,188.0,31.0,,10.0,1.0,2.0,2.0,19.0,13069.0
,,1.0,3.0,2.0,6.0,6.0,0.0,3.0,5163.0,1.0,26.0,0.0,0.0,0.0,116.0,19.0,2006.0,25.0,0.0,1.0,6.0,8.0,32108.0
,,1.0,1.0,3.0,5.0,7.0,3.0,3.0,5242.0,2.0,26.0,0.0,0.0,1.0,262.0,24.0,,11.0,0.0,4.0,2.0,14.0,13117.0
,,1.0,2.0,3.0,4.0,3.0,0.0,4.0,4066.0,2.0,39.0,0.0,0.0,1.0,123.0,18.0,2006.0,16.0,0.0,1.0,6.0,26.0,22086.0
,,2.0,2.0,2.0,2.0,5.0,3.0,3.0,4213.0,1.0,62.0,0.0,0.0,0.0,69.0,23.0,,14.0,0.0,5.0,6.0,18.0,17128.0
,,1.0,3.0,2.0,6.0,0.0,0.0,2.0,6044.0,2.0,39.0,0.0,0.0,0.0,93.0,31.0,,20.0,0.0,4.0,3.0,8.0,25083.0
,,1.0,2.0,3.0,2.0,0.0,0.0,3.0,6110.0,1.0,60.0,0.0,0.0,1.0,104.0,33.0,,30.0,0.0,4.0,5.0,32.0,38123.0
,,1.0,2.0,3.0,4.0,8.0,0.0,2.0,5466.0,1.0,52.0,0.0,0.0,1.0,187.0,50.0,2001.0,25.0,0.0,5.0,2.0,26.0,32077.0
,,1.0,2.0,2.0,2.0,6.0,2.0,3.0,4783.0,2.0,49.0,0.0,0.0,1.0,81.0,35.0,,0.0,0.0,6.0,0.0,12.0,3063.0
,,1.0,2.0,4.0,2.0,0.0,0.0,1.0,4712.0,2.0,61.0,0.0,0.0,1.0,205.0,32.0,,22.0,0.0,4.0,5.0,18.0,27117.0
,,1.0,2.0,2.0,4.0,7.0,0.0,3.0,5709.0,2.0,22.0,0.0,0.0,0.0,269.0,21.0,2000.0,24.0,0.0,3.0,2.0,26.0,28062.0
,,1.0,2.0,4.0,3.0,8.0,2.0,5.0,4195.0,1.0,66.0,0.0,1.0,1.0,146.0,30.0,,24.0,1.0,2.0,6.0,19.0,31099.0
,,1.0,2.0,2.0,2.0,5.0,0.0,2.0,3916.0,1.0,19.0,0.0,0.0,0.0,189.0,31.0,2005.0,25.0,0.0,5.0,6.0,12.0,33079.0
,,1.0,1.0,2.0,6.0,3.0,1.0,3.0,7155.0,2.0,28.0,0.0,0.0,0.0,251.0,20.0,2008.0,20.0,1.0,5.0,5.0,28.0,27131.0
,,2.0,3.0,2.0,6.0,8.0,3.0,3.0,7176.0,2.0,39.0,0.0,0.0,1.0,198.0,51.0,2004.0,25.0,1.0,2.0,5.0,8.0,32126.0
,,1.0,3.0,2.0,6.0,5.0,0.0,2.0,5872.0,1.0,42.0,0.0,0.0,1.0,109.0,26.0,1996.0,25.0,1.0,2.0,6.0,8.0,32093.0
,,1.0,1.0,2.0,6.0,6.0,1.0,3.0,5621.0,1.0,52.0,0.0,0.0,1.0,112.0,39.0,,9.0,1.0,2.0,2.0,29.0,12129.0
,,1.0,2.0,2.0,2.0,7.0,3.0,3.0,6271.0,2.0,54.0,0.0,0.0,1.0,199.0,27.0,,21.0,0.0,1.0,2.0,12.0,27073.0
,,1.0,2.0,4.0,3.0,6.0,0.0,5.0,5274.0,1.0,44.0,0.0,0.0,1.0,57.0,33.0,,20.0,0.0,4.0,5.0,19.0,23132.0
,,1.0,2.0,3.0,3.0,1.0,0.0,3.0,5401.0,1.0,47.0,0.0,0.0,1.0,57.0,35.0,,21.0,0.0,3.0,6.0,19.0,25102.0
,,1.0,1.0,2.0,6.0,5.0,3.0,4.0,5497.0,2.0,69.0,0.0,0.0,1.0,176.0,32.0,2017.0,13.0,0.0,5.0,3.0,29.0,17119.0
,,1.0,2.0,3.0,3.0,5.0,0.0,2.0,4009.0,2.0,21.0,0.0,0.0,0.0,136.0,,2021.0,0.0,0.0,6.0,0.0,19.0,6126.0
,,1.0,1.0,3.0,5.0,5.0,0.0,2.0,5010.0,1.0,44.0,0.0,0.0,0.0,57.0,33.0,1998.0,23.0,1.0,5.0,6.0,25.0,30087.0
,,1.0,1.0,3.0,5.0,2.0,0.0,4.0,4779.0,2.0,35.0,0.0,0.0,0.0,68.0,23.0,,19.0,1.0,5.0,3.0,10.0,27117.0
,,1.0,1.0,2.0,6.0,2.0,2.0,2.0,6742.0,1.0,25.0,0.0,0.0,1.0,56.0,41.0,,33.0,1.0,3.0,3.0,23.0,40142.0
,,1.0,2.0,3.0,3.0,8.0,0.0,2.0,4562.0,1.0,55.0,0.0,0.0,0.0,244.0,28.0,2009.0,23.0,0.0,4.0,4.0,27.0,28134.0
,,2.0,1.0,4.0,5.0,0.0,1.0,3.0,5383.0,1.0,41.0,1.0,0.0,1.0,109.0,42.0,,38.0,0.0,2.0,5.0,24.0,50055.0
,,1.0,2.0,4.0,4.0,1.0,1.0,4.0,4663.0,2.0,50.0,0.0,0.0,0.0,132.0,30.0,,25.0,0.0,1.0,2.0,26.0,32148.0
,,1.0,2.0,4.0,2.0,8.0,2.0,4.0,4499.0,2.0,64.0,0.0,0.0,0.0,127.0,24.0,,6.0,0.0,4.0,2.0,1.0,7079.0
,,1.0,1.0,4.0,5.0,3.0,0.0,7.0,3619.0,2.0,55.0,0.0,0.0,1.0,200.0,47.0,2004.0,38.0,1.0,2.0,5.0,25.0,53081.0
,,1.0,1.0,2.0,6.0,3.0,3.0,2.0,6152.0,2.0,60.0,0.0,0.0,0.0,99.0,19.0,2000.0,25.0,0.0,1.0,5.0,23.0,31134.0
,,1.0,3.0,3.0,1.0,3.0,0.0,3.0,3506.0,2.0,62.0,0.0,0.0,1.0,87.0,23.0,2006.0,15.0,1.0,3.0,4.0,31.0,17141.0
,,1.0,1.0,2.0,6.0,6.0,0.0,3.0,4263.0,2.0,67.0,0.0,0.0,1.0,56.0,24.0,2018.0,9.0,0.0,5.0,1.0,28.0,12081.0
,,2.0,1.0,4.0,6.0,7.0,4.0,5.0,5665.0,2.0,47.0,0.0,0.0,1.0,255.0,24.0,2014.0,13.0,0.0,5.0,3.0,23.0,16146.0
,,1.0,2.0,4.0,3.0,5.0,0.0,6.0,5256.0,1.0,42.0,0.0,0.0,0.0,166.0,21.0,2002.0,32.0,0.0,4.0,3.0,19.0,40113.0
,,1.0,1.0,3.0,5.0,8.0,0.0,2.0,4687.0,2.0,17.0,0.0,0.0,0.0,80.0,20.0,1999.0,30.0,0.0,5.0,5.0,25.0,40113.0
,,1.0,2.0,2.0,2.0,0.0,0.0,3.0,4910.0,2.0,37.0,0.0,0.0,1.0,140.0,26.0,,30.0,0.0,3.0,5.0,12.0,36137.0
,,1.0,3.0,2.0,1.0,2.0,1.0,2.0,5150.0,2.0,17.0,0.0,0.0,1.0,106.0,27.0,,14.0,0.0,3.0,3.0,16.0,16150.0
,,1.0,1.0,2.0,6.0,1.0,0.0,4.0,3834.0,1.0,63.0,0.0,0.0,1.0,173.0,26.0,,30.0,1.0,2.0,2.0,23.0,40127.0
,,2.0,2.0,2.0,3.0,8.0,1.0,2.0,4881.0,1.0,52.0,0.0,0.0,1.0,99.0,27.0,2003.0,29.0,0.0,3.0,3.0,27.0,35105.0
,,1.0,2.0,4.0,3.0,3.0,1.0,4.0,3914.0,1.0,67.0,0.0,0.0,1.0,247.0,35.0,2018.0,7.0,1.0,5.0,2.0,19.0,9142.0
,,1.0,1.0,2.0,5.0,8.0,0.0,4.0,4750.0,1.0,53.0,0.0,0.0,0.0,113.0,23.0,2003.0,26.0,0.0,4.0,3.0,17.0,30136.0
,,1.0,1.0,4.0,5.0,7.0,0.0,3.0,5291.0,1.0,32.0,0.0,0.0,1.0,207.0,46.0,2000.0,24.0,1.0,2.0,3.0,5.0,30138.0
,,1.0,2.0,1.0,4.0,0.0,2.0,7.0,4127.0,1.0,69.0,0.0,0.0,1.0,266.0,39.0,,4.0,0.0,5.0,1.0,26.0,5137.0
,,1.0,2.0,4.0,3.0,0.0,0.0,4.0,5115.0,1.0,45.0,1.0,0.0,1.0,58.0,24.0,,23.0,0.0,2.0,3.0,19.0,32068.0
,,1.0,1.0,2.0,6.0,0.0,0.0,3.0,4523.0,2.0,61.0,0.0,0.0,0.0,139.0,28.0,,20.0,0.0,1.0,4.0,23.0,25095.0
,,2.0,1.0,2.0,6.0,3.0,4.0,2.0,4204.0,1.0,36.0,0.0,0.0,0.0,191.0,21.0,2005.0,25.0,0.0,3.0,4.0,28.0,29075.0
,,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3483.0,1.0,46.0,0.0,0.0,1.0,209.0,22.0,,10.0,1.0,2.0,6.0,27.0,14077.0
,,1.0,2.0,3.0,2.0,1.0,0.0,2.0,6093.0,1.0,59.0,0.0,0.0,1.0,262.0,43.0,,29.0,1.0,4.0,3.0,32.0,38120.0
,,1.0,1.0,4.0,5.0,5.0,4.0,4.0,3869.0,1.0,35.0,0.0,0.0,0.0,249.0,20.0,,14.0,0.0,1.0,1.0,10.0,18125.0
,,1.0,2.0,4.0,4.0,6.0,0.0,4.0,5944.0,1.0,63.0,1.0,0.0,1.0,230.0,27.0,2002.0,27.0,0.0,1.0,2.0,11.0,34129.0
,,1.0,2.0,4.0,4.0,8.0,0.0,4.0,6226.0,2.0,46.0,0.0,0.0,1.0,127.0,32.0,2002.0,25.0,1.0,4.0,4.0,26.0,32115.0
,,2.0,3.0,4.0,1.0,3.0,0.0,4.0,6759.0,1.0,64.0,0.0,0.0,0.0,79.0,25.0,2016.0,18.0,0.0,1.0,6.0,30.0,26140.0
,,1.0,2.0,3.0,2.0,7.0,0.0,2.0,6079.0,1.0,34.0,0.0,0.0,1.0,212.0,24.0,2015.0,19.0,0.0,3.0,3.0,22.0,24145.0
,,1.0,1.0,2.0,6.0,4.0,0.0,3.0,4234.0,1.0,19.0,0.0,0.0,1.0,224.0,38.0,2020.0,5.0,1.0,5.0,3.0,29.0,7134.0
,,1.0,1.0,2.0,6.0,3.0,0.0,2.0,4975.0,1.0,49.0,0.0,0.0,0.0,204.0,26.0,,18.0,1.0,4.0,4.0,28.0,22088.0
,,1.0,2.0,4.0,4.0,8.0,1.0,4.0,5705.0,2.0,20.0,0.0,0.0,0.0,188.0,19.0,,13.0,0.0,3.0,4.0,26.0,15061.0
,,1.0,3.0,2.0,1.0,6.0,3.0,1.0,6033.0,2.0,61.0,0.0,0.0,0.0,114.0,18.0,,12.0,0.0,5.0,2.0,3.0,15123.0
,,1.0,2.0,3.0,4.0,3.0,1.0,1.0,6043.0,1.0,47.0,0.0,0.0,1.0,190.0,24.0,1999.0,37.0,1.0,2.0,4.0,26.0,49128.0
,,1.0,2.0,2.0,2.0,6.0,0.0,3.0,2955.0,1.0,37.0,1.0,0.0,1.0,232.0,29.0,2023.0,0.0,0.0,6.0,0.0,12.0,5056.0
,,1.0,1.0,4.0,6.0,5.0,0.0,4.0,7187.0,1.0,48.0,0.0,0.0,1.0,252.0,36.0,2013.0,19.0,0.0,4.0,6.0,23.0,22105.0
,,1.0,2.0,4.0,4.0,5.0,0.0,3.0,4652.0,2.0,22.0,0.0,0.0,1.0,199.0,30.0,2001.0,29.0,1.0,5.0,4.0,26.0,41103.0
,,1.0,1.0,2.0,6.0,0.0,0.0,2.0,8522.0,2.0,38.0,0.0,0.0,0.0,257.0,25.0,,0.0,0.0,6.0,0.0,29.0,3141.0
,,1.0,2.0,2.0,3.0,1.0,4.0,4.0,5703.0,1.0,18.0,0.0,0.0,0.0,66.0,25.0,,20.0,0.0,5.0,5.0,19.0,25134.0
,,1.0,3.0,2.0,1.0,7.0,0.0,3.0,6023.0,1.0,17.0,0.0,0.0,1.0,265.0,41.0,2019.0,7.0,0.0,5.0,3.0,3.0,9072.0
,,1.0,2.0,4.0,2.0,6.0,0.0,2.0,5426.0,1.0,33.0,1.0,0.0,1.0,169.0,41.0,2017.0,12.0,0.0,1.0,6.0,12.0,16079.0
,,2.0,2.0,4.0,2.0,0.0,2.0,1.0,5849.0,2.0,19.0,0.0,1.0,1.0,203.0,33.0,,11.0,0.0,5.0,6.0,1.0,14082.0
,,1.0,2.0,4.0,4.0,1.0,0.0,2.0,4466.0,1.0,70.0,0.0,0.0,1.0,119.0,21.0,,7.0,0.0,5.0,2.0,11.0,9124.0
,,1.0,2.0,4.0,2.0,3.0,4.0,3.0,4196.0,1.0,38.0,0.0,0.0,1.0,233.0,43.0,2016.0,7.0,0.0,1.0,6.0,12.0,10064.0
,,1.0,1.0,2.0,6.0,1.0,0.0,3.0,5306.0,2.0,38.0,0.0,0.0,0.0,223.0,32.0,,29.0,0.0,3.0,6.0,29.0,34113.0
,,1.0,1.0,4.0,6.0,3.0,0.0,2.0,4784.0,1.0,22.0,0.0,0.0,1.0,146.0,25.0,2015.0,10.0,0.0,5.0,5.0,23.0,13079.0
,,1.0,1.0,2.0,6.0,2.0,0.0,3.0,5665.0,1.0,20.0,1.0,0.0,1.0,180.0,39.0,,24.0,1.0,2.0,6.0,29.0,31107.0
,,1.0,1.0,2.0,5.0,8.0,1.0,3.0,4436.0,1.0,57.0,0.0,0.0,1.0,166.0,27.0,2002.0,28.0,0.0,5.0,4.0,24.0,37076.0
,,2.0,3.0,4.0,6.0,4.0,1.0,3.0,4333.0,2.0,65.0,0.0,0.0,0.0,212.0,21.0,2004.0,28.0,0.0,4.0,2.0,15.0,34094.0
,,2.0,2.0,1.0,4.0,5.0,0.0,5.0,7570.0,2.0,29.0,0.0,0.0,0.0,181.0,55.0,2003.0,28.0,1.0,2.0,5.0,26.0,37121.0
,,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5014.0,2.0,62.0,0.0,0.0,1.0,113.0,35.0,,22.0,0.0,3.0,6.0,19.0,25126.0
,,1.0,1.0,3.0,6.0,1.0,0.0,2.0,3918.0,1.0,61.0,0.0,0.0,0.0,239.0,22.0,,30.0,0.0,3.0,3.0,29.0,37127.0
,,1.0,2.0,3.0,2.0,1.0,1.0,3.0,5555.0,2.0,53.0,1.0,0.0,1.0,107.0,25.0,,29.0,0.0,3.0,4.0,32.0,35059.0
,,1.0,2.0,2.0,4.0,6.0,0.0,4.0,4521.0,1.0,55.0,0.0,1.0,1.0,215.0,32.0,1998.0,25.0,0.0,5.0,3.0,26.0,31100.0
,,1.0,1.0,4.0,6.0,4.0,0.0,4.0,3838.0,1.0,52.0,0.0,0.0,1.0,266.0,29.0,2003.0,27.0,0.0,1.0,4.0,6.0,36143.0
,,1.0,3.0,3.0,6.0,8.0,0.0,3.0,5833.0,1.0,63.0,0.0,0.0,0.0,240.0,16.0,2020.0,6.0,1.0,1.0,3.0,15.0,8098.0
,,2.0,2.0,4.0,4.0,6.0,0.0,5.0,5094.0,2.0,15.0,0.0,0.0,0.0,132.0,17.0,2016.0,11.0,1.0,5.0,4.0,26.0,14095.0
,,1.0,3.0,2.0,6.0,0.0,0.0,3.0,4837.0,2.0,60.0,0.0,0.0,0.0,224.0,16.0,,5.0,0.0,5.0,3.0,15.0,7127.0
,,1.0,1.0,2.0,6.0,7.0,2.0,4.0,4016.0,1.0,65.0,1.0,0.0,1.0,216.0,39.0,,26.0,0.0,5.0,2.0,23.0,32141.0
,,1.0,1.0,2.0,6.0,5.0,0.0,3.0,7628.0,1.0,24.0,0.0,1.0,1.0,65.0,32.0,2003.0,27.0,1.0,2.0,5.0,6.0,39132.0
,,1.0,1.0,2.0,6.0,3.0,3.0,4.0,4600.0,2.0,53.0,0.0,0.0,0.0,254.0,23.0,1999.0,25.0,1.0,3.0,2.0,28.0,29109.0
,,1.0,2.0,3.0,3.0,4.0,1.0,3.0,4232.0,2.0,67.0,0.0,0.0,0.0,149.0,,2005.0,34.0,0.0,5.0,5.0,19.0,45103.0
,,1.0,1.0,4.0,6.0,7.0,0.0,4.0,2531.0,1.0,21.0,1.0,0.0,1.0,144.0,,1998.0,33.0,0.0,3.0,6.0,23.0,41062.0
